INTPTLAT,INTPTLON,geoid20_x,CT20,FIPS_census,tract,ShapeSTArea,ShapeSTLength,% Hispanic or Latino,% Not a Citizen,% Unemployed,Population Density (Per Sq. Mile),Median Household Income,Median Family Income,% Enrolled in School,% No Health Insurance Coverage,pop_below_100_pct,calfresh_per_100_fam_below_200f,mental_health_pct,chd_pct,snap_rate,spa,calfresh_per_100_families,Percent 65 years and over,lowaccess_count,denom_total_pop,lowaccess_li_count,lowaccess_seniors_count,lowaccess_pct
34.6789817,-118.0721979,900508,900508,6037900508,6037900508,42899843.51,26702.93648,48,3,5,2496,88417,93419,33,1,25,80,18,4,0,SPA 1 - Antelope Valley,33,8,3230,3324,1652,156,97
34.6789817,-118.0721979,900508,900508,6037900508,6037900508,42899843.51,26702.93648,48,3,5,2496,88417,93419,33,1,25,80,18,4,0,SPA 1 - Antelope Valley,33,8,3324,3324,1502,159,100
34.2892496,-118.460655,106649,106649,6037106649,6037106649,11975572.94,20764.18051,69,8,7,6461,101528,106607,27,9,6,151,14,4,3,SPA 2 - San Fernando,26,17,291,2853,49,16,10
34.2892496,-118.460655,106649,106649,6037106649,6037106649,11975572.94,20764.18051,69,8,7,6461,101528,106607,27,9,6,151,14,4,3,SPA 2 - San Fernando,26,17,291,2853,74,16,10
34.2840658,-118.5812419,108202,108202,6037108202,6037108202,64352782.13,35898.23142,8,4,2,4031,164905,206875,26,3,1,159,11,3,0,SPA 2 - San Fernando,9,14,1673,4824,181,177,35
34.2840658,-118.5812419,108202,108202,6037108202,6037108202,64352782.13,35898.23142,8,4,2,4031,164905,206875,26,3,1,159,11,3,0,SPA 2 - San Fernando,9,14,1673,4824,189,177,35
34.2161873,-118.3453981,102104,102104,6037102104,6037102104,17851202.53,27555.46636,11,5,5,6296,106250,123922,30,6,9,105,15,5,0,SPA 2 - San Fernando,22,19,3573,3644,1200,514,98
34.2161873,-118.3453981,102104,102104,6037102104,6037102104,17851202.53,27555.46636,11,5,5,6296,106250,123922,30,6,9,105,15,5,0,SPA 2 - San Fernando,22,19,3371,3644,411,479,93
34.2451986,-118.6126947,113237,113237,6037113237,6037113237,51094986.59,36475.00137,28,3,2,2583,150278,166509,18,3,6,1771,13,5,3,SPA 2 - San Fernando,275,21,2848,3661,664,524,78
34.2451986,-118.6126947,113237,113237,6037113237,6037113237,51094986.59,36475.00137,28,3,2,2583,150278,166509,18,3,6,1771,13,5,3,SPA 2 - San Fernando,275,21,2312,3661,376,425,63
34.0020976,-117.9800005,408505,408505,6037408505,6037408505,21423470.6,22179.98524,47,12,6,3313,105167,125441,25,8,11,68,11,4,0,SPA 3 - San Gabriel,16,23,33,2679,4,7,1
34.0020976,-117.9800005,408505,408505,6037408505,6037408505,21423470.6,22179.98524,47,12,6,3313,105167,125441,25,8,11,68,11,4,0,SPA 3 - San Gabriel,16,23,33,2679,8,7,1
34.0002892,-117.9583656,408631,408631,6037408631,6037408631,15895054.5,16761.34957,49,13,7,9111,90263,97303,25,3,9,78,13,4,0,SPA 3 - San Gabriel,21,13,64,5054,12,7,1
34.0002892,-117.9583656,408631,408631,6037408631,6037408631,15895054.5,16761.34957,49,13,7,9111,90263,97303,25,3,9,78,13,4,0,SPA 3 - San Gabriel,21,13,64,5054,13,7,1
34.5617295,-118.1040565,910505,910505,6037910505,6037910505,17334259.84,23279.69503,78,14,10,5235,70665,72207,34,10,16,71,17,4,0,SPA 1 - Antelope Valley,29,10,885,3049,341,54,29
34.5617295,-118.1040565,910505,910505,6037910505,6037910505,17334259.84,23279.69503,78,14,10,5235,70665,72207,34,10,16,71,17,4,0,SPA 1 - Antelope Valley,29,10,885,3049,416,54,29
34.0592472,-118.0747627,433602,433602,6037433602,6037433602,10782753.83,16051.87999,30,17,7,7381,59297,67917,25,4,20,95,13,6,7,SPA 3 - San Gabriel,48,19,22,2881,8,3,1
34.0820547,-118.152618,480802,480802,6037480802,6037480802,18521811.57,17673.94556,50,13,3,4873,112904,113965,22,5,14,65,12,5,9,SPA 3 - San Gabriel,21,17,158,3321,57,32,5
34.0820547,-118.152618,480802,480802,6037480802,6037480802,18521811.57,17673.94556,50,13,3,4873,112904,113965,22,5,14,65,12,5,9,SPA 3 - San Gabriel,21,17,69,3321,18,11,2
34.1321312,-118.4000525,143901,143901,6037143901,6037143901,56976916.5,42046.85213,16,2,5,2070,200757,176136,25,1,2,143,11,4,11,SPA 2 - San Fernando,4,18,975,4067,83,206,24
34.1321312,-118.4000525,143901,143901,6037143901,6037143901,56976916.5,42046.85213,16,2,5,2070,200757,176136,25,1,2,143,11,4,11,SPA 2 - San Fernando,4,18,975,4067,71,206,24
34.1428645,-118.5563557,139802,139802,6037139802,6037139802,65400730.69,46975.28502,3,3,6,1656,221398,227404,25,0,5,48,12,6,0,SPA 2 - San Fernando,5,24,3210,3860,411,691,83
34.1428645,-118.5563557,139802,139802,6037139802,6037139802,65400730.69,46975.28502,3,3,6,1656,221398,227404,25,0,5,48,12,6,0,SPA 2 - San Fernando,5,24,3210,3860,242,691,83
34.1929284,-118.1988009,460700,460700,6037460700,6037460700,80122266.25,45282.21499,10,5,1,1776,212667,217917,31,3,4,141,10,5,3,SPA 2 - San Fernando,4,0,812,5031,42,158,16
34.1929284,-118.1988009,460700,460700,6037460700,6037460700,80122266.25,45282.21499,10,5,1,1776,212667,217917,31,3,4,141,10,5,3,SPA 2 - San Fernando,4,0,812,5031,41,158,16
34.2266028,-118.6502378,113231,113231,6037113231,6037113231,44571715.75,42865.93669,8,5,7,1357,122094,142857,21,3,5,98,12,5,4,SPA 2 - San Fernando,7,21,1187,2124,162,194,56
34.2266028,-118.6502378,113231,113231,6037113231,6037113231,44571715.75,42865.93669,8,5,7,1357,122094,142857,21,3,5,98,12,5,4,SPA 2 - San Fernando,7,21,1187,2124,237,194,56
34.1845879,-118.220602,300800,300800,6037300800,6037300800,66052510.01,46618.39607,19,3,14,3047,92438,133750,25,3,10,256,13,5,5,SPA 2 - San Fernando,21,0,826,6947,92,132,12
34.1845879,-118.220602,300800,300800,6037300800,6037300800,66052510.01,46618.39607,19,3,14,3047,92438,133750,25,3,10,256,13,5,5,SPA 2 - San Fernando,21,0,3364,6947,1132,508,48
33.7873771,-118.3035525,293307,293307,6037293307,6037293307,3648247.745,9160.784817,67,19,5,20405,60250,46875,27,11,18,62,17,4,7,SPA 8 - South Bay,26,10,995,2306,306,79,43
33.7873771,-118.3035525,293307,293307,6037293307,6037293307,3648247.745,9160.784817,67,19,5,20405,60250,46875,27,11,18,62,17,4,7,SPA 8 - South Bay,26,10,995,2306,370,79,43
34.1124928,-118.3410239,189702,189702,6037189702,6037189702,15699524.85,23121.72829,10,7,13,4053,89707,99000,10,2,12,0,13,4,4,SPA 4 - Metro,18,19,126,2222,24,20,6
34.1124928,-118.3410239,189702,189702,6037189702,6037189702,15699524.85,23121.72829,10,7,13,4053,89707,99000,10,2,12,0,13,4,4,SPA 4 - Metro,18,19,60,2222,10,6,3
34.1289815,-118.3568128,143700,143700,6037143700,6037143700,35385350.82,37368.09363,17,6,8,2708,142717,250001,10,2,6,205,12,4,0,SPA 2 - San Fernando,8,0,1824,3624,185,206,50
34.1289815,-118.3568128,143700,143700,6037143700,6037143700,35385350.82,37368.09363,17,6,8,2708,142717,250001,10,2,6,205,12,4,0,SPA 2 - San Fernando,8,0,1817,3624,242,205,50
34.1700186,-118.2103257,300901,300901,6037300901,6037300901,74823499.97,43253.8069,4,6,4,1970,156605,163447,20,3,1,85,11,5,0,SPA 2 - San Fernando,10,26,5102,6460,343,960,79
34.1700186,-118.2103257,300901,300901,6037300901,6037300901,74823499.97,43253.8069,4,6,4,1970,156605,163447,20,3,1,85,11,5,0,SPA 2 - San Fernando,10,26,5102,6460,247,960,79
34.1531592,-117.9688184,430200,430200,6037430200,6037430200,55572357.81,36351.37268,12,5,7,520,121875,140625,10,1,4,60,10,7,0,SPA 3 - San Gabriel,5,0,448,1323,81,91,34
34.1531592,-117.9688184,430200,430200,6037430200,6037430200,55572357.81,36351.37268,12,5,7,520,121875,140625,10,1,4,60,10,7,0,SPA 3 - San Gabriel,5,0,67,1323,12,12,5
34.1341118,-118.1745514,463800,463800,6037463800,6037463800,30863331.26,30072.53676,24,2,2,3644,212250,234783,25,0,3,49,10,5,0,SPA 3 - San Gabriel,3,0,236,3888,18,59,6
34.1341118,-118.1745514,463800,463800,6037463800,6037463800,30863331.26,30072.53676,24,2,2,3644,212250,234783,25,0,3,49,10,5,0,SPA 3 - San Gabriel,3,0,236,3888,21,59,6
34.2135692,-118.656561,134424,134424,6037134424,6037134424,39941852.46,27350.16139,3,5,9,1967,149000,165714,19,3,1,110,12,4,0,SPA 2 - San Fernando,5,25,1911,2887,185,193,66
34.2135692,-118.656561,134424,134424,6037134424,6037134424,39941852.46,27350.16139,3,5,9,1967,149000,165714,19,3,1,110,12,4,0,SPA 2 - San Fernando,5,25,1911,2887,50,193,66
34.1273015,-118.0983767,464200,464200,6037464200,6037464200,37247025.61,26011.05287,5,12,8,4362,160969,180651,29,1,2,31,8,4,0,SPA 3 - San Gabriel,3,0,91,5860,9,22,2
33.9861018,-118.0364753,501503,501503,6037501503,6037501503,8662975.89,12547.41794,72,1,9,17754,77480,81336,29,5,14,96,15,3,1,SPA 7 - East,25,10,452,5016,114,34,9
33.9861018,-118.0364753,501503,501503,6037501503,6037501503,8662975.89,12547.41794,72,1,9,17754,77480,81336,29,5,14,96,15,3,1,SPA 7 - East,25,10,452,5016,143,34,9
33.9792515,-118.0369951,501504,501504,6037501504,6037501504,8025116.525,12471.33781,73,7,3,11794,44038,64250,20,6,17,188,15,6,14,SPA 7 - East,60,23,56,3592,24,8,2
33.9792515,-118.0369951,501504,501504,6037501504,6037501504,8025116.525,12471.33781,73,7,3,11794,44038,64250,20,6,17,188,15,6,14,SPA 7 - East,60,23,56,3592,27,8,2
34.0710196,-118.155045,481901,481901,6037481901,6037481901,19740208.77,19732.16325,52,6,5,7981,96881,116282,25,3,6,90,12,5,1,SPA 3 - San Gabriel,21,20,3216,5770,454,512,56
34.0710196,-118.155045,481901,481901,6037481901,6037481901,19740208.77,19732.16325,52,6,5,7981,96881,116282,25,3,6,90,12,5,1,SPA 3 - San Gabriel,21,20,2685,5770,486,419,47
34.0661164,-118.1501366,481902,481902,6037481902,6037481902,9559230.198,17761.61955,46,13,5,9511,74608,81385,30,7,17,96,12,5,3,SPA 3 - San Gabriel,30,16,552,3355,141,78,16
34.0661164,-118.1501366,481902,481902,6037481902,6037481902,9559230.198,17761.61955,46,13,5,9511,74608,81385,30,7,17,96,12,5,3,SPA 3 - San Gabriel,30,16,581,3355,194,85,17
34.0529634,-118.1585861,482001,482001,6037482001,6037482001,31702668.18,25648.86657,13,6,1,2373,121736,145200,22,3,5,188,8,6,0,SPA 3 - San Gabriel,16,28,1063,2758,139,337,39
34.0529634,-118.1585861,482001,482001,6037482001,6037482001,31702668.18,25648.86657,13,6,1,2373,121736,145200,22,3,5,188,8,6,0,SPA 3 - San Gabriel,16,28,1405,2758,141,457,51
33.9740171,-118.1046758,502500,502500,6037502500,6037502500,41068032.31,28347.78833,95,9,5,2861,74484,73614,28,9,9,92,15,5,14,SPA 7 - East,30,0,17,4215,9,2,0
34.015387,-118.0846905,500500,500500,6037500500,6037500500,7194182.76,11820.63528,93,16,4,11605,75469,77188,25,11,8,95,15,5,13,SPA 7 - East,32,0,252,2594,100,30,10
34.015387,-118.0846905,500500,500500,6037500500,6037500500,7194182.76,11820.63528,93,16,4,11605,75469,77188,25,11,8,95,15,5,13,SPA 7 - East,32,0,252,2594,140,30,10
33.9931522,-118.079233,500900,500900,6037500900,6037500900,17097255.67,17138.47566,87,12,3,9890,50469,95000,24,16,18,91,15,5,5,SPA 7 - East,31,0,276,6349,122,22,4
34.2382399,-118.651652,113235,113235,6037113235,6037113235,15356123.06,28934.93176,29,5,9,3135,94010,118667,21,1,11,235,14,4,0,SPA 2 - San Fernando,28,18,1602,1602,383,189,100
34.2382399,-118.651652,113235,113235,6037113235,6037113235,15356123.06,28934.93176,29,5,9,3135,94010,118667,21,1,11,235,14,4,0,SPA 2 - San Fernando,28,18,1602,1602,367,189,100
33.9068575,-118.1716472,553601,553601,6037553601,6037553601,23414587.02,28174.30237,89,21,2,5792,61324,65395,27,19,15,72,18,4,6,SPA 6 - South,36,7,387,5261,119,40,7
33.986768,-118.1226036,532200,532200,6037532200,6037532200,30195399.86,27206.30518,87,26,3,6447,75667,75459,28,13,12,80,17,4,10,SPA 7 - East,30,0,2723,6836,1470,130,40
33.986768,-118.1226036,532200,532200,6037532200,6037532200,30195399.86,27206.30518,87,26,3,6447,75667,75459,28,13,12,80,17,4,10,SPA 7 - East,30,0,4503,6836,2689,233,66
34.0060094,-118.1235544,532001,532001,6037532001,6037532001,14571850.54,17268.8295,96,12,6,6005,67896,76310,25,6,26,92,16,6,43,SPA 7 - East,50,18,3,3415,2,0,0
34.0035292,-118.117405,532002,532002,6037532002,6037532002,8971861.988,14983.52302,89,26,6,10608,77250,77009,30,17,20,71,16,6,2,SPA 7 - East,31,11,206,3151,117,9,7
34.0035292,-118.117405,532002,532002,6037532002,6037532002,8971861.988,14983.52302,89,26,6,10608,77250,77009,30,17,20,71,16,6,2,SPA 7 - East,31,11,206,3151,115,9,7
33.872133,-118.1001151,554521,554521,6037554521,6037554521,53255326.41,38697.0337,19,7,7,3295,109756,114531,22,2,5,76,11,5,3,SPA 7 - East,11,28,237,5750,34,43,4
33.8123572,-118.3130811,651001,651001,6037651001,6037651001,15270388.77,19082.60965,32,7,3,9939,117917,118889,22,4,5,54,13,5,1,SPA 8 - South Bay,9,22,1278,5522,210,188,23
34.0096885,-118.1751711,532302,532302,6037532302,6037532302,35456321.76,31690.22581,97,14,3,3605,63466,62955,35,10,9,64,17,5,2,SPA 7 - East,28,14,868,4690,498,91,19
34.0096885,-118.1751711,532302,532302,6037532302,6037532302,35456321.76,31690.22581,97,14,3,3605,63466,62955,35,10,9,64,17,5,2,SPA 7 - East,28,14,2302,4690,1125,232,49
34.0003294,-118.1463431,532303,532303,6037532303,6037532303,81463623.01,46014.62612,93,20,7,1505,74750,76602,25,9,14,121,16,5,18,SPA 7 - East,36,19,1292,4464,433,134,29
34.0003294,-118.1463431,532303,532303,6037532303,6037532303,81463623.01,46014.62612,93,20,7,1505,74750,76602,25,9,14,121,16,5,18,SPA 7 - East,36,19,1807,4464,633,181,40
33.9848466,-118.1524876,532304,532304,6037532304,6037532304,87189573.42,48193.63053,79,15,6,1343,58250,83594,22,10,24,130,17,5,7,SPA 7 - East,48,20,1100,5156,593,107,21
33.9848466,-118.1524876,532304,532304,6037532304,6037532304,87189573.42,48193.63053,79,15,6,1343,58250,83594,22,10,24,130,17,5,7,SPA 7 - East,48,20,2923,5156,1597,228,57
33.8984704,-118.2607508,541100,541100,6037541100,6037541100,13396088.11,15380.30452,58,19,14,6308,86094,87940,32,14,26,115,18,6,6,SPA 6 - South,54,0,1330,3321,743,127,40
33.8522481,-118.2413562,543304,543304,6037543304,6037543304,17333054.09,16704.72598,12,3,9,11039,117617,133618,17,5,1,280,14,5,1,SPA 8 - South Bay,20,18,4891,6061,1018,926,81
33.8522481,-118.2413562,543304,543304,6037543304,6037543304,17333054.09,16704.72598,12,3,9,11039,117617,133618,17,5,1,280,14,5,1,SPA 8 - South Bay,20,18,4844,6061,823,915,80
34.0168971,-118.3717636,236001,236001,6037236001,6037236001,23712466.63,28147.4113,10,4,4,5104,109598,148393,20,1,5,347,12,5,4,SPA 6 - South,23,27,67,2253,4,19,3
34.0168971,-118.3717636,236001,236001,6037236001,6037236001,23712466.63,28147.4113,10,4,4,5104,109598,148393,20,1,5,347,12,5,4,SPA 6 - South,23,27,67,2253,3,19,3
34.0091681,-117.9626924,409100,409100,6037409100,6037409100,16764062.46,24276.85397,59,16,7,9096,86950,92625,22,13,11,103,15,4,9,SPA 3 - San Gabriel,29,0,644,5575,210,71,12
34.0091681,-117.9626924,409100,409100,6037409100,6037409100,16764062.46,24276.85397,59,16,7,9096,86950,92625,22,13,11,103,15,4,9,SPA 3 - San Gabriel,29,0,1611,5575,660,163,29
34.0126054,-118.3235438,234001,234001,6037234001,6037234001,7289805.949,15674.65748,13,3,1,9098,72743,84792,22,4,15,133,15,5,0,SPA 6 - South,21,24,152,2909,119,16,5
34.0126054,-118.3235438,234001,234001,6037234001,6037234001,7289805.949,15674.65748,13,3,1,9098,72743,84792,22,4,15,133,15,5,0,SPA 6 - South,21,24,152,2909,93,16,5
34.027277,-118.2328862,206051,206051,6037206051,6037206051,40157736.49,30027.52972,23,7,8,932,128000,171875,2,14,8,377,12,2,33,SPA 4 - Metro,34,8,6,2331,2,0,0
34.027277,-118.2328862,206051,206051,6037206051,6037206051,40157736.49,30027.52972,23,7,8,932,128000,171875,2,14,8,377,12,2,33,SPA 4 - Metro,34,8,7,2331,3,0,0
34.0255882,-118.0902015,530007,530007,6037530007,6037530007,52272758.65,30506.494,65,10,9,3491,86943,105896,25,6,9,104,13,5,4,SPA 7 - East,22,21,858,6647,211,210,13
34.0255882,-118.0902015,530007,530007,6037530007,6037530007,52272758.65,30506.494,65,10,9,3491,86943,105896,25,6,9,104,13,5,4,SPA 7 - East,22,21,871,6647,204,214,13
33.9547947,-118.0715453,502700,502700,6037502700,6037502700,74765715.77,44392.69133,82,8,4,2710,89079,95799,25,4,7,166,14,4,1,SPA 7 - East,28,0,4397,6919,715,579,64
33.9547947,-118.0715453,502700,502700,6037502700,6037502700,74765715.77,44392.69133,82,8,4,2710,89079,95799,25,4,7,166,14,4,1,SPA 7 - East,28,0,10,6919,4,0,0
33.9565893,-118.0939098,502604,502604,6037502604,6037502604,10570595.08,17254.11791,90,10,3,11880,105139,115250,26,6,3,96,14,4,5,SPA 7 - East,18,15,9,3509,2,1,0
33.9485103,-118.1075693,550502,550502,6037550502,6037550502,19125743.9,19230.21733,59,3,2,6258,151688,170093,23,4,2,220,13,4,2,SPA 7 - East,11,12,3,5195,0,0,0
33.9842243,-117.8573528,408707,408707,6037408707,6037408707,53306769.37,38380.09983,13,11,4,3462,126069,133991,23,1,2,113,9,4,1,SPA 3 - San Gabriel,9,22,49,6843,8,8,1
33.9842243,-117.8573528,408707,408707,6037408707,6037408707,53306769.37,38380.09983,13,11,4,3462,126069,133991,23,1,2,113,9,4,1,SPA 3 - San Gabriel,9,22,348,6843,56,60,5
34.1527171,-118.5455833,139801,139801,6037139801,6037139801,39466682.5,27776.59952,2,3,8,2470,203125,214306,21,2,2,88,11,6,0,SPA 2 - San Fernando,6,22,1567,3533,121,381,44
34.1527171,-118.5455833,139801,139801,6037139801,6037139801,39466682.5,27776.59952,2,3,8,2470,203125,214306,21,2,2,88,11,6,0,SPA 2 - San Fernando,6,22,1567,3533,84,381,44
34.4144203,-118.613469,920339,920339,6037920339,6037920339,367387254.9,87452.7523,20,3,8,667,146838,166075,37,6,5,83,13,3,3,SPA 2 - San Fernando,6,4,5281,7510,304,258,70
34.4144203,-118.613469,920339,920339,6037920339,6037920339,367387254.9,87452.7523,20,3,8,667,146838,166075,37,6,5,83,13,3,3,SPA 2 - San Fernando,6,4,5276,7510,391,257,70
34.0502444,-118.1001251,482521,482521,6037482521,6037482521,16642922.76,18977.98113,26,15,5,8846,75464,78648,21,2,7,119,12,5,1,SPA 3 - San Gabriel,32,24,261,5753,77,47,5
34.0502444,-118.1001251,482521,482521,6037482521,6037482521,16642922.76,18977.98113,26,15,5,8846,75464,78648,21,2,7,119,12,5,1,SPA 3 - San Gabriel,32,24,386,5753,130,65,7
34.1016126,-118.256724,187300,187300,6037187300,6037187300,12580918.3,19454.91289,22,6,9,8149,111250,170682,16,5,8,214,12,3,8,SPA 4 - Metro,18,0,627,3216,113,66,19
33.7548021,-118.3294037,670702,670702,6037670702,6037670702,73102623.96,61559.67631,7,1,5,2212,208177,229327,26,2,2,17,10,5,0,SPA 8 - South Bay,2,27,2387,5475,116,655,44
33.7548021,-118.3294037,670702,670702,6037670702,6037670702,73102623.96,61559.67631,7,1,5,2212,208177,229327,26,2,2,17,10,5,0,SPA 8 - South Bay,2,27,2368,5475,349,650,43
33.7791915,-118.336844,670201,670201,6037670201,6037670201,52547040.21,51580.88719,13,6,9,1926,169375,195662,22,1,4,34,10,6,0,SPA 8 - South Bay,3,27,415,4160,44,93,10
33.7791915,-118.336844,670201,670201,6037670201,6037670201,52547040.21,51580.88719,13,6,9,1926,169375,195662,22,1,4,34,10,6,0,SPA 8 - South Bay,3,27,105,4160,9,23,3
33.9623741,-117.9739695,500204,500204,6037500204,6037500204,57241095.13,40501.9263,12,2,2,1098,171029,178162,17,0,2,0,12,5,0,SPA 7 - East,7,24,864,4550,111,148,19
33.9623741,-117.9739695,500204,500204,6037500204,6037500204,57241095.13,40501.9263,12,2,2,1098,171029,178162,17,0,2,0,12,5,0,SPA 7 - East,7,24,864,4550,142,148,19
34.0571971,-118.0862346,482403,482403,6037482403,6037482403,10351935.4,13109.5399,46,24,3,8542,47610,53068,21,7,20,80,13,6,2,SPA 3 - San Gabriel,48,15,2,1928,1,0,0
34.0571971,-118.0862346,482403,482403,6037482403,6037482403,10351935.4,13109.5399,46,24,3,8542,47610,53068,21,7,20,80,13,6,2,SPA 3 - San Gabriel,48,15,496,1928,177,74,26
34.1116649,-118.010701,431400,431400,6037431400,6037431400,19356385.72,21367.52666,39,8,4,6071,79000,118514,23,3,11,102,12,5,5,SPA 3 - San Gabriel,20,0,697,3970,208,92,18
34.1116649,-118.010701,431400,431400,6037431400,6037431400,19356385.72,21367.52666,39,8,4,6071,79000,118514,23,3,11,102,12,5,5,SPA 3 - San Gabriel,20,0,697,3970,196,92,18
34.4146918,-118.5679312,920328,920328,6037920328,6037920328,25340452.93,20718.1796,17,4,6,2161,117933,193631,30,3,6,117,13,3,0,SPA 2 - San Fernando,7,11,41,1952,6,4,2
34.4044037,-118.5606309,920330,920330,6037920330,6037920330,34918421.58,23872.6388,15,3,0,2866,101250,148056,16,0,9,248,13,5,2,SPA 2 - San Fernando,11,33,361,5271,11,20,7
34.1405622,-118.4787549,141500,141500,6037141500,6037141500,35251880.6,31415.46455,3,0,2,2385,209320,217717,27,1,2,43,11,6,0,SPA 2 - San Fernando,2,0,1495,2929,93,358,51
34.1405622,-118.4787549,141500,141500,6037141500,6037141500,35251880.6,31415.46455,3,0,2,2385,209320,217717,27,1,2,43,11,6,0,SPA 2 - San Fernando,2,0,1319,2929,72,327,45
34.0642092,-117.9009462,406413,406413,6037406413,6037406413,34188466.18,27758.49,54,5,11,5331,97773,112188,22,5,5,127,13,5,3,SPA 3 - San Gabriel,21,20,1039,7368,148,173,14
34.0760031,-117.8613914,403601,403601,6037403601,6037403601,52968675.99,38262.68513,63,6,7,3706,108406,112647,26,3,8,121,14,5,2,SPA 3 - San Gabriel,20,16,874,6667,141,201,13
34.0760031,-117.8613914,403601,403601,6037403601,6037403601,52968675.99,38262.68513,63,6,7,3706,108406,112647,26,3,8,121,14,5,2,SPA 3 - San Gabriel,20,16,874,6667,132,201,13
34.0072777,-118.3108266,231500,231500,6037231500,6037231500,9894305.687,12798.51653,55,24,8,14468,77083,91298,30,16,11,127,16,5,7,SPA 6 - South,40,0,1018,4752,481,138,21
34.0072777,-118.3108266,231500,231500,6037231500,6037231500,9894305.687,12798.51653,55,24,8,14468,77083,91298,30,16,11,127,16,5,7,SPA 6 - South,40,0,1018,4752,542,138,21
34.7109691,-118.143204,900804,900804,6037900804,6037900804,15877840.99,16713.24267,64,10,10,6806,48281,53971,34,8,21,99,18,4,7,SPA 1 - Antelope Valley,57,12,208,3489,118,11,6
34.7109691,-118.143204,900804,900804,6037900804,6037900804,15877840.99,16713.24267,64,10,10,6806,48281,53971,34,8,21,99,18,4,7,SPA 1 - Antelope Valley,57,12,2599,3489,1623,145,74
34.1750805,-118.2714599,301300,301300,6037301300,6037301300,12537926.15,19797.05788,8,5,6,4382,182708,199830,27,3,4,259,11,5,0,SPA 2 - San Fernando,11,0,273,2016,28,57,14
34.1750805,-118.2714599,301300,301300,6037301300,6037301300,12537926.15,19797.05788,8,5,6,4382,182708,199830,27,3,4,259,11,5,0,SPA 2 - San Fernando,11,0,95,2016,9,19,5
34.0892642,-118.4021007,700600,700600,6037700600,6037700600,61184707.76,47191.8554,7,7,5,2271,238125,250001,28,1,5,19,11,6,0,SPA 5 - West,2,0,1729,5536,253,405,31
34.0892642,-118.4021007,700600,700600,6037700600,6037700600,61184707.76,47191.8554,7,7,5,2271,238125,250001,28,1,5,19,11,6,0,SPA 5 - West,2,0,1933,5536,381,450,35
34.396988,-118.4713568,920042,920042,6037920042,6037920042,40746850.37,39481.58586,36,3,5,4503,121813,126133,19,4,10,87,15,4,5,SPA 2 - San Fernando,18,12,323,6769,83,32,5
34.396988,-118.4713568,920042,920042,6037920042,6037920042,40746850.37,39481.58586,36,3,5,4503,121813,126133,19,4,10,87,15,4,5,SPA 2 - San Fernando,18,12,323,6769,49,32,5
34.0805209,-118.4165583,700700,700700,6037700700,6037700700,38002136.43,32140.9765,1,7,0,2589,220059,250001,28,0,4,14,11,6,0,SPA 5 - West,1,0,1690,3478,136,445,49
34.0805209,-118.4165583,700700,700700,6037700700,6037700700,38002136.43,32140.9765,1,7,0,2589,220059,250001,28,0,4,14,11,6,0,SPA 5 - West,1,0,1712,3478,117,453,49
34.0953777,-118.001331,432502,432502,6037432502,6037432502,18943571.96,20971.57154,65,17,6,6700,108587,109348,19,10,4,531,13,5,2,SPA 3 - San Gabriel,32,14,1,5131,0,0,0
34.0953777,-118.001331,432502,432502,6037432502,6037432502,18943571.96,20971.57154,65,17,6,6700,108587,109348,19,10,4,531,13,5,2,SPA 3 - San Gabriel,32,14,1,5131,0,0,0
34.1021372,-117.7522686,401706,401706,6037401706,6037401706,13341546.82,19057.11431,55,10,6,9196,90213,116613,32,5,7,153,15,3,4,SPA 3 - San Gabriel,33,10,3,4332,1,1,0
34.1021372,-117.7522686,401706,401706,6037401706,6037401706,13341546.82,19057.11431,55,10,6,9196,90213,116613,32,5,7,153,15,3,4,SPA 3 - San Gabriel,33,10,3,4332,1,1,0
34.1026294,-118.0443582,432001,432001,6037432001,6037432001,7861967.733,12069.40273,8,16,8,7910,92500,93170,21,0,7,183,12,6,0,SPA 3 - San Gabriel,14,29,291,2669,57,103,11
34.1026294,-118.0443582,432001,432001,6037432001,6037432001,7861967.733,12069.40273,8,16,8,7910,92500,93170,21,0,7,183,12,6,0,SPA 3 - San Gabriel,14,29,291,2669,92,103,11
34.1021592,-118.0597828,432002,432002,6037432002,6037432002,16249383.05,17083.57841,18,17,7,9185,74000,100675,25,11,9,65,12,6,6,SPA 3 - San Gabriel,22,17,601,5511,119,212,11
34.1021592,-118.0597828,432002,432002,6037432002,6037432002,16249383.05,17083.57841,18,17,7,9185,74000,100675,25,11,9,65,12,6,6,SPA 3 - San Gabriel,22,17,601,5511,190,212,11
34.1013095,-117.7418317,401707,401707,6037401707,6037401707,22666357.57,24977.75204,57,14,5,10338,65650,71607,24,8,21,109,15,6,7,SPA 3 - San Gabriel,42,19,10,6438,3,5,0
34.1013095,-117.7418317,401707,401707,6037401707,6037401707,22666357.57,24977.75204,57,14,5,10338,65650,71607,24,8,21,109,15,6,7,SPA 3 - San Gabriel,42,19,10,6438,3,5,0
34.1118065,-117.7812612,408900,408900,6037408900,6037408900,33986996.31,24334.79314,36,6,4,4863,76908,129167,22,1,7,161,12,7,5,SPA 3 - San Gabriel,17,0,140,5728,15,10,2
34.1991485,-118.3178553,310300,310300,6037310300,6037310300,11421816.7,18611.35932,7,4,6,7539,131100,143125,23,1,5,193,12,5,0,SPA 2 - San Fernando,14,0,5,2987,1,1,0
